DIRECTORIO;P6040;P404;P3503;P3271;P400;FEX_C
7998324;6;2;2;1;3;40.612.980.133
7998328;15;2;2;2;3;39.379.149.697
7998330;7;2;2;2;3;32.560.349.823
7998332;17;2;2;1;3;25.211.520.433
7998336;17;2;2;1;3;3.448.037.948
7998340;8;2;2;1;3;261.174.973
7998341;8;2;2;2;3;3.249.840.248
7998343;7;2;2;1;3;27.156.131.985
7998344;9;2;2;2;3;32.490.022.386
7998345;16;2;2;1;3;23.063.485.385
7998345;6;2;2;2;3;23.063.485.385
7998348;6;2;2;1;3;51.570.102.723
7998350;10;2;2;2;3;50.872.109.452
7998350;7;2;2;2;3;50.872.109.452
7998353;14;2;2;2;3;66.900.127.699
7998354;14;2;2;1;3;8.513.114.705
7998367;11;2;2;2;3;63.043.979.921
7998370;14;2;2;1;3;629.757.513
7998371;15;2;2;1;3;39.073.645.883
7998375;5;2;2;1;3;54.585.275.238
7998376;10;2;2;1;3;48.346.971.303
7998377;17;2;2;2;3;73.547.232.864
7998377;13;2;2;2;3;73.547.232.864
7998380;14;2;2;1;3;48.346.971.303
7998390;16;2;2;2;3;25.906.157.777
7998390;13;2;2;1;3;25.906.157.777
7998395;5;2;2;2;4;29.221.690.315
7998396;16;2;2;1;3;19.915.151.934
7998397;17;2;2;1;3;38.378.662.761
7998397;11;2;2;1;3;38.378.662.761
7998400;11;2;2;2;3;21.254.852.475
7998400;8;2;2;2;3;21.254.852.475
7998401;17;2;2;2;4;36.882.909.542
7998404;10;2;2;2;3;24.708.621.673
7998408;12;2;2;1;3;37.525.803.589
7998411;16;2;2;2;3;23.041.224.135
7998412;16;2;2;2;4;36.161.318.859
7998418;17;2;2;1;3;7.966.932.204
7998419;10;2;2;2;3;26.312.387.816
7998420;11;2;2;2;3;68.254.932.207
7998425;16;2;2;2;3;78.817.803.007
7998426;8;2;2;2;3;47.971.042.471
7998428;13;2;2;2;3;76.650.959.434
7998428;11;2;2;2;3;76.650.959.434
7998431;7;2;2;1;3;43.266.731.179
7998432;17;2;2;1;3;54.767.021.171
7998434;15;2;2;1;3;62.590.881.338
7998435;17;2;2;2;3;42.961.583.212
7998435;5;2;2;2;6;42.961.583.212
7998436;8;2;2;1;3;48.184.145.826
7998438;8;2;2;1;3;48.486.396.408
7998441;6;2;2;2;3;48.367.895.787
7998442;15;2;2;2;3;57.886.255.264
7998442;11;2;2;1;3;57.886.255.264
7998445;11;2;2;2;3;36.188.296.265
7998445;6;2;2;1;3;36.188.296.265
7998447;11;2;2;1;3;52.792.697.624
7998452;9;2;2;2;3;91.449.150.233
7998454;9;2;2;2;3;71.987.623.812
7998456;11;2;2;2;3;63.918.807.436
7998456;17;;2;2;1;63.918.807.436
7998457;16;2;2;1;3;12.748.856.912
7998457;12;2;2;2;3;12.748.856.912
7998457;9;2;2;1;3;12.748.856.912
7998459;17;2;2;1;3;84.511.511.828
7998459;15;2;2;1;3;84.511.511.828
7998460;15;2;2;2;3;7.323.682.722
7998460;10;2;2;1;3;7.323.682.722
7998460;6;2;2;1;3;7.323.682.722
7998462;17;2;2;1;3;12.971.807.491
7998462;11;2;2;2;3;12.971.807.491
7998464;5;2;2;2;3;93.207.104.531
7998465;16;2;2;1;6;85.298.471.494
7998465;12;2;2;1;3;85.298.471.494
7998465;9;2;2;2;3;85.298.471.494
7998466;17;2;2;2;3;52.743.285.938
7998466;16;2;2;1;3;52.743.285.938
7998466;9;2;2;2;3;52.743.285.938
7998468;10;2;2;1;3;88.649.622.241
7998468;7;2;2;2;3;88.649.622.241
7998469;8;2;2;1;3;57.780.559.626
7998469;5;2;2;1;3;57.780.559.626
7998470;15;2;2;1;3;49.273.288.038
7998470;8;2;2;2;3;49.273.288.038
7998470;6;2;2;1;3;49.273.288.038
7998474;5;2;2;2;3;67.824.677.303
7998477;17;;2;2;1;63.796.647.928
7998477;9;2;2;1;3;63.796.647.928
7998479;17;2;2;1;3;3.898.886.099
7998482;12;2;2;1;3;73.492.458.184
7998482;9;2;2;2;3;73.492.458.184
7998484;10;2;2;1;3;86.018.252.185
7998486;7;2;2;1;3;94.234.751.553
7998488;14;2;2;1;3;636.509.396
7998490;10;2;2;1;3;11.052.836.112
7998490;9;2;2;2;3;11.052.836.112
7998490;7;2;2;2;3;11.052.836.112
7998491;14;2;2;2;3;13.845.266.906
7998493;17;2;2;2;3;51.273.098.065
7998494;17;2;2;2;3;77.982.393.264
7998494;14;2;2;2;3;77.982.393.264
7998495;9;2;2;2;3;10.933.323.061
7998500;14;2;2;1;3;31.761.094.837
7998501;5;2;2;2;3;26.393.388.334
7998501;6;2;2;2;3;26.393.388.334
7998509;12;2;2;1;3;16.567.132.077
7998509;7;;2;2;5;16.567.132.077
7998515;9;2;2;1;3;14.169.738.066
7998517;12;2;2;2;3;12.314.321.027
7998518;12;2;2;2;3;15.257.532.799
7998518;8;2;2;2;3;15.257.532.799
7998519;10;2;2;1;3;14.501.629.452
7998519;6;2;2;2;3;14.501.629.452
7998522;8;2;2;1;3;12.789.361.759
7998523;10;2;2;2;3;11.745.978.037
7998525;13;2;2;1;3;13.471.861.377
7998525;9;2;2;2;3;13.471.861.377
7998530;5;2;2;2;3;20.203.182.934
7998534;9;2;2;1;3;10.266.873.689
7998538;13;2;2;2;3;10.378.735.968
7998541;15;2;2;2;3;15.898.127.234
7998542;9;2;2;2;3;16.685.626.793
7998543;6;2;2;1;3;15.544.455.435
7998544;15;2;2;2;3;17.049.059.635
7998544;7;2;2;1;3;17.049.059.635
7998546;10;2;2;1;3;15.860.865.702
7998546;8;2;2;2;3;15.860.865.702
7998547;15;2;2;1;3;17.628.434.886
7998547;8;2;2;1;3;17.628.434.886
7998550;11;2;2;2;3;56.415.123.399
7998552;8;2;2;1;3;54.579.255.044
7998553;12;2;2;1;3;85.737.465.937
7998553;7;2;2;1;3;85.737.465.937
7998557;16;2;2;2;3;31.756.132.268
7998560;16;2;2;2;3;51.058.831.472
7998561;14;2;2;1;3;68.573.754.402
7998563;16;2;2;2;3;5.488.741.336
7998563;11;2;2;2;3;5.488.741.336
7998566;10;2;2;1;3;48.626.363.611
7998566;8;2;2;1;3;48.626.363.611
7998568;7;2;2;2;3;70.518.904.249
7998573;15;2;2;1;3;76.873.300.169
7998573;10;2;2;1;3;76.873.300.169
7998573;7;2;2;1;3;76.873.300.169
7998575;10;2;2;1;3;68.224.068.805
7998579;9;2;2;1;3;10.536.421.458
7998579;8;2;2;2;3;10.536.421.458
7998581;15;2;2;1;3;84.348.749.627
7998581;7;2;2;1;3;84.348.749.627
7998582;12;2;2;1;3;90.965.425.074
7998585;6;2;2;2;3;64.557.952.885
7998593;17;2;2;2;3;99.681.982.482
7998593;17;2;2;2;3;99.681.982.482
7998593;14;2;2;1;3;99.681.982.482
7998594;14;2;2;1;3;75.332.501.069
7998597;15;2;2;1;3;13.751.729.175
7998598;16;2;2;1;4;11.843.679.314
7998602;6;2;2;2;3;54.213.331.085
7998604;16;2;2;2;3;65.997.631.028
7998607;16;2;2;2;3;88.537.709.059
7998607;11;2;2;1;3;88.537.709.059
7998608;17;2;2;1;6;10.083.183.962
7998609;8;2;2;2;3;1.439.585.402
7998613;10;2;2;1;3;14.322.312.343
7998615;10;2;2;2;3;67.396.912.798
7998618;16;2;2;2;3;60.050.237.756
7998618;14;2;2;2;3;60.050.237.756
7998618;7;2;2;2;3;60.050.237.756
7998619;17;2;2;2;3;1.499.668.205
7998620;9;2;2;2;3;87.940.131.245
7998621;13;2;2;1;3;12.663.378.899
7998621;12;2;2;2;3;12.663.378.899
7998623;17;2;2;1;3;7.424.129.287
7998625;14;2;2;1;3;94.474.129.346
7998625;14;2;2;1;3;94.474.129.346
7998626;12;2;2;1;3;89.535.686.354
7998626;8;2;2;2;3;89.535.686.354
7998627;11;2;2;2;3;69.980.671.941
7998627;8;2;2;1;3;69.980.671.941
7998631;15;2;2;1;3;14.021.240.129
7998631;8;2;2;1;3;14.021.240.129
7998632;9;2;2;1;3;63.489.384.587
7998638;12;2;2;1;3;10.622.324.128
7998638;6;2;2;1;3;10.622.324.128
7998639;17;2;2;2;3;33.807.267.706
7998639;7;2;2;1;3;33.807.267.706
7998640;17;2;2;1;3;11.758.596.931
7998641;12;2;2;2;3;5.564.702.103
7998641;7;2;2;2;3;5.564.702.103
7998643;13;2;2;2;3;33.807.267.706
7998644;9;2;2;1;3;90.109.831.847
7998646;16;2;2;2;3;33.807.267.706
7998646;8;2;2;1;3;33.807.267.706
7998647;10;2;2;1;3;90.109.831.847
7998654;15;2;2;1;3;37.692.276.615
7998654;5;2;2;1;3;37.692.276.615
7998666;17;2;2;2;3;11.099.002.343
7998668;6;2;2;2;3;18.758.467.947
7998672;11;2;2;1;3;1.960.862.421
7998672;7;2;2;1;3;1.960.862.421
7998673;13;2;2;1;3;1.504.942.447
7998674;8;2;2;2;3;27.375.440.606
7998675;6;2;2;1;3;14.595.121.747
7998678;15;2;2;2;3;24.002.506.098
7998682;17;;2;2;1;14.376.702.024
7998684;17;2;2;2;6;26.335.390.911
7998684;12;2;2;2;3;26.335.390.911
7998685;5;2;2;1;3;10.946.533.896
7998690;8;2;2;2;3;14.314.573.378
7998693;5;2;2;2;3;16.362.672.109
7998694;15;2;2;1;6;98.364.677.626
7998695;17;2;2;1;3;12.168.245.279
7998695;13;2;2;2;3;12.168.245.279
7998701;8;2;2;2;3;39.272.288.937
7998704;11;2;2;1;3;39.738.160.516
7998704;6;2;2;2;3;39.738.160.516
7998709;9;2;2;2;3;39.738.160.516
7998723;17;2;2;2;3;61.944.753.959
7998728;7;2;2;1;3;80.313.510.157
7998729;17;2;2;2;3;43.114.733.625
7998731;9;2;2;2;3;71.406.841.469
7998731;6;2;2;2;3;71.406.841.469
7998733;15;2;2;1;6;3.502.444.133
7998735;10;2;2;2;3;74.628.328.097
7998735;6;2;2;2;3;74.628.328.097
7998736;17;2;2;2;3;59.094.205.614
7998736;15;2;2;1;3;59.094.205.614
7998737;5;2;2;1;6;53.254.486.567
7998745;11;2;2;1;3;91.810.223.332
7998752;6;2;2;1;3;47.186.501.678
7998756;17;2;2;2;3;44.105.620.304
7998759;16;2;2;2;3;10.826.579.776
7998759;13;2;2;2;3;10.826.579.776
7998759;10;2;2;1;3;10.826.579.776
7998767;10;2;2;1;3;36.399.735.598
7998767;8;2;2;1;3;36.399.735.598
7998772;13;2;2;2;3;2.011.074.984
7998776;10;2;2;1;3;91.989.519.949
7998780;7;2;2;2;3;15.450.190.531
7998787;10;2;2;2;3;49.848.801.679
7998788;8;2;2;2;3;90.529.650.227
7998792;11;2;2;1;3;79.871.217.845
7998792;7;2;2;1;3;79.871.217.845
7998800;8;2;2;2;3;22.835.536.764
7998808;13;2;2;2;3;13.093.928.287
7998808;7;2;2;2;3;13.093.928.287
7998811;9;2;2;2;3;81.248.336.573
7998813;10;2;2;1;3;17.048.811.389
7998813;8;2;2;2;3;17.048.811.389
7998817;13;2;2;2;3;11.517.031.687
7998817;10;2;2;1;3;11.517.031.687
7998825;17;2;2;1;3;85.796.837.077
7998827;16;2;2;2;3;11.454.943.442
7998829;6;2;2;1;3;13.593.866.754
7998830;13;2;2;2;3;10.256.479.139
7998830;9;2;2;1;3;10.256.479.139
7998832;15;2;2;2;6;10.749.561.615
7998832;14;2;2;1;6;10.749.561.615
7998834;14;2;2;1;3;12.820.598.924
7998834;9;2;2;2;3;12.820.598.924
7998836;14;2;2;2;3;81.153.927.354
7998836;12;2;2;2;3;81.153.927.354
7998845;15;2;2;1;3;88.565.224.382
7998846;10;2;2;2;3;10.293.604.613
7998850;16;2;2;1;3;28.720.870.519
7998851;10;2;2;1;3;41.907.976.984
7998859;13;2;2;2;3;10.794.849.887
7998868;9;2;2;1;3;95.288.992.822
7998874;16;2;2;1;3;86.491.831.754
7998875;14;2;2;1;6;34.373.050.867
7998878;5;2;2;1;3;48.744.047.221
7998882;16;2;2;1;3;14.640.651.318
7998888;7;2;2;2;3;15.169.222.545
7998893;12;2;2;2;3;15.169.222.545
7998903;5;2;2;2;3;94.979.155.869
7998906;13;2;2;1;3;27.824.009.158
7998906;7;2;2;2;3;27.824.009.158
7998915;10;2;2;1;3;61.377.038.162
7998916;6;2;2;2;3;457.034.811
7998920;12;2;2;2;3;67.135.283.679
7998920;11;2;2;2;3;67.135.283.679
7998921;15;2;2;2;3;26.436.467.559
7998931;16;2;2;2;3;25.229.869.422
7998931;12;2;2;2;3;25.229.869.422
7998934;9;2;2;2;3;7.052.839.907
7998935;13;2;2;1;3;74.179.688.198
7998936;8;2;2;1;3;278.969.522
7998937;7;2;2;1;3;47.506.887.005
7998937;5;2;2;1;3;47.506.887.005
7998938;15;2;2;2;3;10.487.190.868
7998939;16;2;2;1;3;72.363.309.785
7998941;8;2;2;1;3;54.092.762.958
7998942;15;2;2;1;3;72.363.309.785
7998943;12;2;2;1;3;62.680.296.474
7998944;10;2;2;1;3;53.982.418.233
7998945;6;2;2;1;3;42.077.057.907
7998947;7;2;2;2;3;11.095.522.544
7998948;14;2;2;2;3;89.387.196.914
7998948;9;2;2;2;3;89.387.196.914
7998948;6;2;2;2;3;89.387.196.914
7998949;17;1;2;2;2;6.005.513.236
7998954;11;2;2;2;3;91.533.440.399
7998956;9;2;2;2;3;31.762.041.459
7998960;8;2;2;1;3;76.438.202.556
7998966;7;2;2;2;3;26.036.058.685
7998967;15;2;2;1;3;25.698.961.897
7998967;7;2;2;1;3;25.698.961.897
7998971;17;2;2;1;3;28.153.166.588
7998971;16;2;2;1;3;28.153.166.588
7998971;14;2;2;1;3;28.153.166.588
7998977;5;2;2;2;6;25.056.268.467
7998978;14;2;2;1;3;23.244.757.206
7998980;11;2;2;1;3;28.773.374.989
7998980;6;2;2;1;3;28.773.374.989
7998983;17;2;2;1;3;23.780.755.943
7998983;12;2;2;2;3;23.780.755.943
7998984;17;2;2;1;3;14.092.299.818
7998984;12;2;2;2;3;14.092.299.818
7998984;5;2;2;2;3;14.092.299.818
7998993;9;2;2;1;3;47.294.182.746
7998993;6;2;2;2;3;47.294.182.746
7998994;17;2;2;1;4;10.711.726.534
7998995;6;2;2;1;3;85.939.702.661
7998996;10;2;2;2;3;50.630.457.259
7998997;17;2;2;1;3;67.150.901.377
7998997;14;2;2;2;3;67.150.901.377
7998998;13;2;2;2;3;69.916.485.098
7998999;7;2;2;1;3;46.889.857.316
7998999;5;2;2;1;3;46.889.857.316
7998999;16;2;2;2;3;46.889.857.316
7999000;16;2;2;1;3;12.587.078.028
7999000;14;2;2;1;3;12.587.078.028
7999001;16;2;2;1;3;10.547.744.749
7999001;14;2;2;1;3;10.547.744.749
7999002;17;2;2;1;3;31.885.664.631
7999006;8;2;2;1;3;1.537.780.915
7999029;8;2;2;2;3;66.559.986.086
7999031;16;2;2;1;3;14.734.611.318
7999033;7;2;2;1;3;11.794.700.886
7999035;15;2;2;2;3;13.610.245.875
7999035;12;2;2;1;3;13.610.245.875
7999035;10;2;2;1;3;13.610.245.875
7999036;16;2;2;1;3;14.538.567.955
7999038;17;2;2;1;3;19.359.170.956
7999038;15;2;2;1;3;19.359.170.956
7999038;13;2;2;1;3;19.359.170.956
7999039;13;2;2;1;3;14.909.804.783
7999039;11;2;2;1;3;14.909.804.783
7999039;9;2;2;1;3;14.909.804.783
7999039;8;2;2;1;3;14.909.804.783
7999040;11;2;2;2;3;39.680.253.066
7999043;15;2;2;1;3;82.934.743.865
7999044;9;2;2;1;3;34.313.633.684
7999046;8;2;2;2;3;50.369.876.035
7999047;11;2;2;2;3;35.784.101.723
7999050;15;2;2;1;3;53.718.400.379
7999050;9;2;2;2;3;53.718.400.379
7999050;5;2;2;2;3;53.718.400.379
7999051;11;2;2;1;3;12.246.156.407
7999051;9;2;2;1;3;12.246.156.407
7999053;8;2;2;1;3;10.716.732.808
7999054;10;2;2;1;3;77.205.582.694
7999055;9;2;2;2;3;10.182.075.728
7999056;6;2;2;1;3;11.780.729.462
7999058;10;2;2;2;3;12.246.156.407
7999058;7;2;2;1;3;12.246.156.407
7999058;5;2;2;1;3;12.246.156.407
7999060;8;2;2;1;3;14.318.166.304
7999061;16;2;2;1;3;13.652.888.575
7999066;14;2;2;2;3;36.313.670.341
7999066;13;2;2;1;3;36.313.670.341
7999066;7;2;2;1;3;36.313.670.341
7999067;7;2;2;1;3;51.987.206.285
7999068;11;2;2;1;3;40.126.734.201
7999071;7;2;2;2;3;49.764.352.308
7999071;6;2;2;2;3;49.764.352.308
7999072;10;2;2;2;3;47.049.697.086
7999083;6;2;2;1;3;10.640.981.977
7999091;17;2;2;1;3;3.140.274.815
7999091;14;2;2;2;3;3.140.274.815
7999107;14;2;2;2;3;29.125.373.583
7999107;8;2;2;1;3;29.125.373.583
7999109;11;2;2;2;3;30.170.800.027
7999114;7;2;2;1;3;29.125.373.583
7999114;5;2;2;2;3;29.125.373.583
7999118;8;2;2;1;3;1.979.929.845
7999126;14;2;2;1;3;30.212.463.493
7999128;15;2;2;2;3;18.052.853.822
7999129;17;2;2;1;3;34.143.401.178
7999129;15;2;2;2;3;34.143.401.178
7999129;13;2;2;1;3;34.143.401.178
7999130;6;2;2;1;3;24.624.460.251
7999132;5;2;2;1;3;24.814.459.008
7999133;15;2;2;2;3;37.129.444.101
7999133;13;2;2;2;3;37.129.444.101
7999133;10;2;2;1;3;37.129.444.101
7999135;9;2;2;1;3;27.610.503.173
7999138;10;2;2;2;3;3.662.598.008
7999138;8;2;2;1;3;3.662.598.008
7999140;14;2;2;1;3;31.323.572.421
7999142;8;2;2;1;3;31.323.572.421
7999148;5;2;2;2;3;60.603.777.517
7999149;17;2;2;2;3;46.045.947.118
7999161;14;2;2;2;3;38.819.030.097
7999161;11;2;2;2;3;38.819.030.097
7999161;8;2;2;1;3;38.819.030.097
7999162;15;2;2;1;3;3.358.885.509
7999163;17;;2;1;4;47.333.480.392
7999163;15;;2;1;3;47.333.480.392
7999163;10;2;2;1;3;47.333.480.392
7999163;7;2;2;2;3;47.333.480.392
7999164;13;2;2;2;3;49.556.342.089
7999168;12;2;2;1;3;3.159.390.852
7999170;10;2;2;1;3;32.042.428.546
7999170;10;2;2;1;3;32.042.428.546
7999170;6;2;2;1;3;32.042.428.546
7999174;13;2;2;1;3;28.721.735.018
7999175;13;2;2;1;3;34.042.644.448
7999175;9;2;2;2;3;34.042.644.448
7999177;17;2;2;2;3;35.441.637.777
7999182;6;2;2;2;3;38.180.494.997
7999183;13;2;2;2;3;37.613.106.941
7999183;11;2;2;1;3;37.613.106.941
7999185;15;;2;2;3;35.566.991.015
7999185;14;2;2;1;3;35.566.991.015
7999185;10;2;2;2;3;35.566.991.015
7999188;11;2;2;1;3;28.651.098.359
7999190;14;2;2;2;3;42.661.499.288
7999190;12;2;2;2;3;42.661.499.288
7999191;17;2;2;2;4;39.967.618.227
7999196;16;2;2;1;3;4.583.431.936
7999197;13;2;2;2;3;37.613.106.941
7999198;6;2;2;1;3;52.421.090.742
7999198;5;2;2;1;6;52.421.090.742
7999200;11;2;2;1;3;39.638.496.953
7999200;10;2;2;2;3;39.638.496.953
7999200;8;2;2;1;3;39.638.496.953
7999201;15;;2;2;4;510.353.939
7999201;12;2;2;1;6;510.353.939
7999201;10;2;2;2;3;510.353.939
7999201;7;2;2;1;3;510.353.939
7999201;6;2;2;2;3;510.353.939
7999202;7;2;2;1;3;446.868.893
7999203;16;2;2;2;3;43.868.580.513
7999203;14;2;2;1;3;43.868.580.513
7999203;10;2;2;2;3;43.868.580.513
7999205;6;2;2;1;3;41.255.076.531
7999205;5;2;2;1;6;41.255.076.531
7999208;15;2;2;2;3;31.085.986.724
7999208;14;2;2;1;3;31.085.986.724
7999211;7;2;2;1;3;47.406.899.235
7999211;5;2;2;2;6;47.406.899.235
7999223;8;2;2;2;3;70.148.319.374
7999224;17;2;2;2;3;68.336.578.014
7999225;6;2;2;2;3;75.480.175.726
7999226;9;2;2;2;3;92.839.030.922
7999227;17;2;2;2;3;57.707.012.561
7999227;17;;2;1;1;57.707.012.561
7999229;10;2;2;2;3;77.291.917.086
7999229;7;2;2;2;3;77.291.917.086
7999233;17;2;2;2;3;47.794.438.719
7999234;14;2;2;1;3;64.716.391.094
7999234;10;2;2;2;3;64.716.391.094
7999239;15;2;2;2;3;68.778.175.739
7999239;12;2;2;1;3;68.778.175.739
7999239;9;2;2;1;3;68.778.175.739
7999239;6;2;2;1;3;68.778.175.739
7999243;5;2;2;1;3;28.896.048.503
7999249;7;2;2;2;3;15.275.130.045
7999252;10;2;2;1;3;1.019.879.563
7999252;7;2;2;1;3;1.019.879.563
7999254;13;2;2;1;3;93.832.610.937
7999254;11;2;2;1;3;93.832.610.937
7999261;15;2;2;1;3;21.667.687.215
7999264;6;2;2;1;3;18.185.333.338
7999265;14;2;2;2;4;19.104.927.548
7999265;9;2;2;1;3;19.104.927.548
7999272;17;;2;1;1;26.258.691.495
7999272;10;2;2;2;3;26.258.691.495
7999274;5;2;2;1;3;19.741.020.507
7999275;15;2;2;2;3;14.287.100.105
7999275;10;2;2;1;3;14.287.100.105
7999283;5;2;2;2;6;11.005.707.875
7999285;13;2;2;2;3;18.608.963.752
7999285;12;2;2;1;3;18.608.963.752
7999300;13;2;2;1;3;47.431.718.943
7999301;16;2;2;2;3;79.838.483.904
7999301;13;2;2;1;3;79.838.483.904
7999301;12;2;2;2;3;79.838.483.904
7999301;8;2;2;2;3;79.838.483.904
7999303;9;2;2;2;3;45.248.368.418
7999304;17;2;2;1;3;63.456.944.066
7999304;15;2;2;1;3;63.456.944.066
7999307;12;2;2;2;3;79.621.215.002
7999307;8;2;2;2;3;79.621.215.002
7999307;7;2;2;1;3;79.621.215.002
7999310;15;2;2;1;3;85.535.252.859
7999310;11;2;2;2;3;85.535.252.859
7999311;12;2;2;1;3;83.761.195.081
7999313;5;2;2;1;3;4.263.487.071
7999316;10;2;2;2;3;47.094.962.766
7999318;17;2;2;1;6;98.559.117.186
7999318;13;2;2;1;3;98.559.117.186
7999320;7;2;2;2;3;91.030.999.261
7999324;11;2;2;1;3;93.876.984.831
7999326;17;2;2;1;3;69.747.257.907
7999326;16;2;2;2;3;69.747.257.907
7999332;7;2;2;1;3;36.726.480.712
7999333;8;2;2;2;3;57.114.619.018
7999333;5;2;2;2;3;57.114.619.018
7999336;15;2;2;2;3;36.685.468.369
7999343;12;2;2;1;3;42.540.942.293
7999343;12;2;2;1;3;42.540.942.293
7999344;11;2;2;2;3;41.507.143.253
7999345;10;2;2;1;3;43.648.956.763
7999356;5;2;2;1;3;39.262.737.668
7999360;15;2;2;2;3;86.776.416.171
7999364;15;;2;1;3;11.214.179.848
7999366;8;2;2;1;3;78.822.162.591
7999369;7;2;2;2;3;88.452.564.162
7999370;12;2;2;2;3;11.419.821.327
7999370;9;2;2;1;3;11.419.821.327
7999376;17;2;2;2;3;30.340.843.382
7999376;10;2;2;1;3;30.340.843.382
7999376;6;2;2;1;3;30.340.843.382
7999382;7;1;2;2;3;26.666.455.412
7999382;5;2;2;1;6;26.666.455.412
7999382;6;2;2;1;3;26.666.455.412
7999390;9;2;2;2;3;48.879.924.996
7999395;17;2;2;2;6;45.666.341.843
7999396;16;2;2;1;3;45.248.305.844
7999402;15;2;2;1;3;49.681.214.276
7999405;11;2;2;1;3;39.082.451.231
7999407;16;2;2;1;3;45.248.305.844
7999412;15;2;2;1;3;49.681.214.276
7999414;15;2;2;1;3;6.423.526.662
7999414;12;2;2;1;3;6.423.526.662
7999415;17;2;2;1;3;59.328.864.494
7999415;11;2;2;2;3;59.328.864.494
7999416;17;2;2;1;3;59.328.864.494
7999416;5;2;2;2;6;59.328.864.494
7999417;9;2;2;1;3;4.843.643.965
7999422;9;2;2;2;3;43.530.037.524
7999423;17;2;2;1;3;41.137.282.743
7999423;15;2;2;1;3;41.137.282.743
7999423;11;2;2;2;3;41.137.282.743
7999424;17;2;2;2;3;31.938.324.761
7999424;9;2;2;1;3;31.938.324.761
7999425;5;2;2;2;3;38.135.325.441
7999426;10;2;2;1;3;33.614.341.085
7999427;16;2;2;2;4;29.970.500.699
7999427;6;2;2;2;3;29.970.500.699
7999428;5;2;2;2;3;3.225.276.162
7999429;6;2;2;2;3;40.767.781.526
7999430;10;2;2;2;3;38.135.325.441
7999433;16;2;2;2;3;28.599.122.094
7999433;12;2;2;2;3;28.599.122.094
7999433;10;2;2;1;3;28.599.122.094
7999433;8;2;2;2;3;28.599.122.094
7999437;5;2;2;1;3;37.470.693.418
7999439;15;;2;1;1;50.433.077.267
7999441;16;2;2;2;3;29.268.287.375
7999441;11;2;2;1;3;29.268.287.375
7999442;9;2;2;1;3;60.325.854.064
7999442;7;2;2;1;3;60.325.854.064
7999445;9;2;2;1;3;72.120.066.085
7999445;7;2;2;1;3;72.120.066.085
7999445;5;2;2;1;3;72.120.066.085
7999445;17;;2;1;1;72.120.066.085
7999446;11;2;2;1;3;50.602.010.457
7999446;5;2;2;1;6;50.602.010.457
7999449;16;2;2;2;3;32.249.583.493
7999449;10;2;2;2;3;32.249.583.493
7999454;7;2;2;1;3;80.133.406.761
7999454;6;2;2;2;3;80.133.406.761
7999454;14;2;2;2;3;80.133.406.761
7999456;13;2;2;1;3;80.133.406.761
7999456;7;2;2;1;3;80.133.406.761
7999456;5;2;2;1;3;80.133.406.761
7999457;9;2;2;2;6;48.041.546.598
7999458;11;2;2;1;6;80.133.406.761
7999462;13;2;2;1;3;72.057.705.872
7999462;9;2;2;1;3;72.057.705.872
7999462;5;2;2;1;3;72.057.705.872
7999464;16;2;2;2;3;35.065.010.127
7999464;8;2;2;1;3;35.065.010.127
7999468;10;2;2;2;6;64.496.573.012
7999468;8;2;2;2;6;64.496.573.012
7999468;6;2;2;1;6;64.496.573.012
7999471;17;2;2;2;4;37.641.076.666
7999471;12;2;2;1;6;37.641.076.666
7999474;8;2;2;1;3;29.268.287.375
7999482;14;2;2;2;3;20.698.810.279
7999482;12;2;2;1;3;20.698.810.279
7999489;14;2;2;2;3;11.473.906.803
7999491;6;1;2;1;3;17.793.868.196
7999493;8;2;2;2;3;23.811.835.053
7999494;9;2;2;1;3;15.242.999.683
7999495;16;2;2;1;3;16.945.416.325
7999495;15;2;2;2;3;16.945.416.325
7999496;13;2;2;1;3;20.577.371.239
7999496;6;2;2;1;3;20.577.371.239
7999497;16;2;2;1;6;22.454.687.523
7999497;13;2;2;1;3;22.454.687.523
7999497;11;2;2;1;3;22.454.687.523
7999499;9;2;2;1;3;14.782.621.373
7999500;15;2;2;2;3;14.244.160.121
7999501;14;2;2;1;3;15.153.375.194
7999502;8;2;2;2;3;19.143.747.061
7999504;10;2;2;1;6;17.632.944.247
7999506;5;2;2;2;3;2.153.675.309
7999507;12;2;2;2;3;17.175.627.402
7999514;14;2;2;2;3;77.919.664.635
7999514;11;2;2;2;3;77.919.664.635
7999514;5;2;2;1;6;77.919.664.635
7999524;9;2;2;2;3;58.678.393.917
7999524;7;2;2;2;3;58.678.393.917
7999529;9;;2;2;5;12.337.016.922
7999529;7;2;2;1;3;12.337.016.922
7999539;17;;2;1;4;1.371.226.235
7999542;15;2;2;1;3;15.288.568.411
7999542;9;;2;2;3;15.288.568.411
7999544;14;2;2;1;3;10.317.994.008
7999552;14;2;2;1;3;57.394.017.621
7999553;10;2;2;1;3;10.413.991.585
7999556;17;2;2;2;4;62.511.072.762
7999563;12;2;2;2;3;13.807.559.425
7999565;5;2;2;2;6;89.527.339.576
7999566;9;2;2;2;3;64.679.225.494
7999567;11;;2;1;3;38.419.525.397
7999568;11;2;2;1;3;97.063.069.639
7999568;6;2;2;2;3;97.063.069.639
7999569;9;2;2;2;3;64.679.225.494
7999571;10;2;2;2;3;75.187.932.568
7999572;17;;2;2;1;99.755.636.677
7999572;15;;2;1;1;99.755.636.677
