DIRECTORIO;P6040;P404;P3503;P3271;P400;FEX_C
8056431;11;2.0;2;2;3;15551593493
7987404;17;1.0;2;1;2;38489427635
8012529;9;2.0;2;1;3;17463437397
8006887;7;2.0;2;1;3;18895746519
8021843;16;;2;1;1;45070225175
8017989;16;2.0;2;1;3;33057302801
8053913;10;2.0;2;2;6;12709902989
8025562;14;2.0;2;2;3;30376888827
7999201;15;;2;2;4;510353939
8004430;8;2.0;2;1;3;20603052027
8084576;16;2.0;2;2;3;43198093714
8042229;12;2.0;2;2;3;42810847176
8011138;11;2.0;2;2;3;14798294663
8016399;12;2.0;2;2;3;13976036632
8034185;7;2.0;2;1;3;87074567346
8010819;15;2.0;2;2;3;14697257102
8018415;8;2.0;2;1;3;22552811504
8037847;10;2.0;2;1;3;68210732552
8007946;12;2.0;2;1;3;7538102681
8054282;12;2.0;2;2;3;60837446271
8045439;6;2.0;2;1;3;18923815136
8075786;11;;2;1;3;73143127248
8041822;16;2.0;2;1;6;20788355986
8022680;11;2.0;2;1;3;90226691235
8046543;14;2.0;2;2;3;22873464276
7986027;15;2.0;2;1;3;41748533805
7993894;15;;2;2;3;14927790035
8039715;9;2.0;2;2;3;39372130233
8048687;12;2.0;2;2;3;71062860177
8030938;10;2.0;2;1;3;50411541551
8041342;5;2.0;2;2;6;73444872381
8023824;12;2.0;2;1;6;80368950411
7987497;17;1.0;2;2;3;26247837155
8079189;7;2.0;2;2;3;21967594686
8086111;12;2.0;2;1;3;12590355357
8014253;14;2.0;2;2;3;99316502157
8001439;13;2.0;2;2;3;14880832581
8076630;17;;2;1;1;562714019
8080775;5;2.0;2;2;3;47813745548
8049628;17;2.0;2;1;4;57068918319
8035338;10;2.0;2;2;3;59608377958
8052194;8;2.0;2;2;3;60415517379
8036427;10;2.0;2;2;3;53766418492
8050938;5;2.0;2;2;6;61269157283
8048115;16;2.0;2;1;6;36048997082
8085985;14;2.0;2;1;3;55083916441
8014504;9;2.0;2;2;3;5629913211
8012300;14;2.0;2;2;3;33434767304
8079038;13;2.0;2;1;3;93796662345
8029592;6;2.0;2;2;3;14661715804
7989864;8;2.0;2;1;3;49884726258
8019651;12;2.0;2;2;3;77109953641
7983700;5;2.0;2;1;3;93160061133
8008567;6;2.0;2;1;3;79932645997
7996042;11;2.0;2;1;3;61216101229
8000521;13;2.0;2;1;3;82029899409
8017943;16;2.0;2;2;3;93781890535
8020201;12;2.0;2;1;3;66573152392
8003486;17;2.0;2;1;3;7415934131
8049821;15;2.0;2;1;3;65060677938
8050630;10;2.0;2;1;3;37890198235
8083982;7;2.0;2;2;3;14152720086
8021168;11;2.0;2;2;3;10399262506
8076199;8;2.0;2;1;3;19124158063
8036564;14;2.0;2;1;3;62633717223
8012154;8;2.0;2;1;3;50410532582
7998509;7;;2;2;5;16567132077
8044409;15;2.0;2;2;3;23519957517
7986832;14;2.0;2;2;3;12761482043
8001589;17;2.0;2;1;3;33626721265
8021881;13;2.0;2;2;3;10508117799
7999725;7;2.0;2;2;3;40336679781
7999050;5;2.0;2;2;3;53718400379
8011202;5;2.0;2;1;3;31311289019
8017046;12;2.0;2;1;3;7777404413
8031705;14;2.0;2;2;6;27727931894
8001831;8;2.0;2;2;3;20061231451
7983446;6;2.0;2;1;3;13672679879
8048882;10;2.0;2;2;3;16567996919
8084009;14;2.0;2;1;3;11581171526
8012982;5;2.0;2;1;3;44006899597
8017454;12;2.0;2;1;3;92843486537
7997026;14;2.0;2;2;3;13224965052
8037328;16;2.0;2;2;3;1785705784
8002244;8;2.0;2;2;3;12785511101
8040944;9;2.0;2;2;3;93442276426
7988226;13;2.0;2;2;6;50148111873
8041366;7;2.0;2;2;3;15832363051
8005798;8;2.0;2;2;3;24385891447
8016403;14;2.0;2;1;3;20385057567
8032630;7;1.0;2;1;3;26096063574
8028066;9;2.0;2;2;3;96874826715
8024884;12;2.0;2;2;3;12722414119
8021231;6;2.0;2;1;3;91961222704
8012279;14;;2;1;3;33434767304
7999638;11;2.0;2;1;3;12107293986
8001800;11;2.0;2;2;3;22658662217
7987140;14;2.0;2;1;3;1853355471
8005618;5;2.0;2;2;3;34601144099
7994855;10;2.0;2;1;3;17195949702
8081151;13;2.0;2;2;6;60696638056
7994963;14;2.0;2;1;3;83899413756
8049007;16;2.0;2;2;3;33337443441
8000047;7;2.0;2;1;3;86207549229
8055776;10;2.0;2;1;3;55654101329
8012266;6;2.0;2;2;3;26867223727
8038189;11;2.0;2;1;3;89196817534
8029708;16;2.0;2;2;3;2484907247
8076909;15;2.0;2;2;3;73671430633
8021191;6;2.0;2;2;3;60411379554
8003991;5;2.0;2;1;3;91979722543
8043817;12;2.0;2;2;3;60636004398
8029635;6;2.0;2;1;3;14479883937
8022459;16;2.0;2;2;3;81190652139
7999651;15;;2;1;1;36199844218
7996422;11;2.0;2;2;3;99994775208
7988560;8;2.0;2;2;3;47022593186
8035696;5;2.0;2;1;3;19441610305
8005843;11;2.0;2;2;3;53920682465
8011543;17;2.0;2;1;3;15475510195
7997163;5;2.0;2;2;3;34919101763
8038186;14;2.0;2;2;4;71424481766
7985082;17;2.0;2;1;3;22092977322
7982818;17;;2;1;1;42878246974
8054720;10;2.0;2;2;3;49662529206
8042795;17;;2;1;4;32037229773
7998984;12;2.0;2;2;3;14092299818
8026274;7;2.0;2;1;3;11016563792
8032768;13;2.0;2;2;4;69941607667
7994039;9;2.0;2;2;3;6923136778
8012124;14;2.0;2;2;3;35923667986
8013967;9;2.0;2;1;3;10300235145
8084735;6;2.0;2;2;3;82068739506
8080349;8;2.0;2;1;3;34048028808
8005298;11;2.0;2;1;3;25690751303
7988275;14;2.0;2;1;3;47270611502
8083420;15;2.0;2;1;3;18715936236
7991060;13;2.0;2;2;6;57994791362
8001739;17;2.0;2;1;3;31987492728
8009805;11;2.0;2;1;3;11315454983
8029225;13;2.0;2;1;3;35417025025
8052954;5;2.0;2;1;3;18124846829
8034478;9;2.0;2;2;3;20280645179
8031254;9;2.0;2;2;3;10809469146
8086586;16;2.0;2;2;3;46638918038
8042072;13;2.0;2;1;3;38907162623
8044202;6;2.0;2;1;3;30243254377
8083244;7;2.0;2;2;3;19319409855
8040854;13;2.0;2;1;6;1108418964
8045238;6;2.0;2;1;3;64068980637
8020593;6;2.0;2;1;6;1678426375
7997354;5;2.0;2;2;3;24375554257
7985342;11;2.0;2;1;3;91957137796
8040844;16;;2;1;3;12451829899
8017444;17;1.0;2;2;2;31425691355
7994846;17;2.0;2;1;3;231017588
8023129;15;2.0;2;1;3;63200820647
7996202;13;2.0;2;2;3;48270861623
8046754;12;2.0;2;2;3;13299057405
8032883;6;2.0;2;1;3;13815418106
8009244;6;2.0;2;2;3;23061907942
7993477;12;2.0;2;1;3;83569717618
8021293;11;2.0;2;2;3;21864389012
7987988;16;2.0;2;1;6;17898866328
8001077;10;2.0;2;2;3;46412396243
8024467;5;2.0;2;2;6;26365658444
8049592;16;2.0;2;1;3;33451774101
8037462;8;2.0;2;2;3;44819073992
7996992;9;2.0;2;1;3;19696190448
8048571;9;2.0;2;1;3;7334691624
8076134;14;2.0;2;1;6;2452150963
8046566;17;2.0;2;2;3;46567070871
8036129;6;2.0;2;1;3;52433667643
7990357;5;2.0;2;2;3;37833419018
8050005;12;2.0;2;1;6;50987029069
8011497;11;2.0;2;2;3;10283034125
7989068;7;2.0;2;1;3;91994652928
8015095;6;2.0;2;1;3;7972413837
8008085;16;2.0;2;2;3;56748613993
8013575;14;2.0;2;1;3;15976173511
8034387;16;2.0;2;1;6;48541177677
8009900;5;2.0;2;2;3;12397994403
8032564;11;2.0;2;1;3;27346813437
8080769;16;2.0;2;2;3;45196586115
7987623;5;2.0;2;1;3;3336639527
8052349;6;2.0;2;2;3;42847273419
8038760;15;2.0;2;1;3;17248903874
7992051;5;2.0;2;1;6;15366669274
8030897;11;2.0;2;1;3;78247883876
7982253;14;2.0;2;2;3;14914469842
8024897;11;2.0;2;2;3;89718662967
8049511;8;2.0;2;2;3;55600840358
8001163;5;2.0;2;1;3;10580383563
7985691;9;2.0;2;2;3;78800101974
8078009;11;2.0;2;1;3;54854581384
8015560;9;2.0;2;2;3;89634584713
8021606;17;;2;1;3;62773292164
7993998;9;2.0;2;1;3;15171095235
8016731;13;2.0;2;1;3;14671384222
8054842;13;2.0;2;2;6;6730099786
8018266;15;2.0;2;2;3;31912259708
8047202;17;2.0;2;1;4;3137369464
7995998;16;2.0;2;2;3;98538508712
8007764;9;2.0;2;2;3;12308374041
8041835;12;2.0;2;2;6;10508445813
7995343;14;2.0;2;2;3;23857504874
8055655;13;2.0;2;2;3;1048093849
8052820;8;2.0;2;1;3;4019080167
8046340;8;2.0;2;1;6;43121787759
8042307;11;2.0;2;1;3;10788257701
8018132;14;2.0;2;2;3;57758563117
8012086;6;2.0;2;1;3;7672626342
8079663;17;2.0;2;1;4;59113149468
8034491;13;2.0;2;2;3;37497141023
8084339;17;2.0;2;2;3;12161674601
7988107;14;2.0;2;2;3;43886278786
8022154;16;2.0;2;1;3;61555653016
8004015;15;2.0;2;1;3;55791496592
7984099;8;2.0;2;2;3;84388559683
7987622;10;2.0;2;1;3;66927876285
8041991;16;2.0;2;1;3;42243520594
8081237;14;2.0;2;2;3;44982544174
8047860;9;2.0;2;1;3;12033557273
8085004;15;2.0;2;2;3;40679897104
8055677;11;2.0;2;2;3;12733710328
8034213;7;2.0;2;1;3;44333257476
7986254;11;2.0;2;1;3;25580650454
7999910;15;2.0;2;2;3;69129222793
8029650;6;2.0;2;2;3;64586459306
8046605;11;2.0;2;1;3;32681459866
8032391;16;2.0;2;2;3;46854480451
7992931;12;2.0;2;1;3;95096451492
7995771;8;2.0;2;2;3;15392901283
8081277;8;2.0;2;1;3;97556934925
8056190;5;2.0;2;2;3;58227646409
8017964;7;2.0;2;1;3;25446201158
8075825;6;2.0;2;1;6;36158464127
8000783;16;2.0;2;2;3;18590066577
8004216;14;2.0;2;2;3;34082002427
8085719;6;2.0;2;2;3;8208685046
7982809;16;2.0;2;2;3;35564000884
8017943;12;2.0;2;2;3;93781890535
7998059;9;2.0;2;1;3;41655924353
8083364;13;2.0;2;2;3;28979114782
8035241;6;2.0;2;1;3;75144663997
7983373;7;2.0;2;2;3;10131385399
8054995;16;2.0;2;1;6;49319989222
7990302;14;2.0;2;1;3;43023118116
8049932;6;2.0;2;1;3;78684598132
8027513;16;2.0;2;1;3;93252898406
8039075;16;2.0;2;1;6;99011829688
8077604;15;2.0;2;1;3;83306404232
8027800;17;2.0;2;2;3;71201580605
7998169;6;2.0;2;1;3;43799030077
8031223;8;2.0;2;2;3;15059634
8009423;8;2.0;2;2;3;65874011674
8021981;8;2.0;2;1;3;33715910316
8080214;8;2.0;2;2;3;11415096203
8077450;14;2.0;2;1;3;25353048911
8017557;14;2.0;2;1;3;61259940032
7999164;13;2.0;2;2;3;49556342089
8054278;16;2.0;2;2;4;15434374295
8046293;10;2.0;2;1;3;28475260385
8076515;6;2.0;2;1;6;67262380402
8083854;8;2.0;2;2;3;2105262409
8032860;16;2.0;2;2;3;7511536608
8045332;13;2.0;2;1;6;11737831668
7995545;9;2.0;2;2;3;10592912494
8043409;17;2.0;2;2;3;10045304011
8043370;17;;2;2;1;72749466159
8010685;8;2.0;2;2;3;37770186967
8024099;6;2.0;2;2;6;53241028902
8054071;6;2.0;2;2;3;3310855522
8030903;6;2.0;2;1;3;75541944285
8007511;6;2.0;2;2;3;53914267729
8005925;8;2.0;2;1;3;26716076463
8027316;7;2.0;2;2;3;29056625437
8046695;14;2.0;2;2;3;13073100356
8055800;8;2.0;2;2;3;35784600772
7988843;8;2.0;2;1;3;11275265615
8002461;12;2.0;2;2;3;10232924852
8011673;15;2.0;2;2;4;17231536164
8006151;9;2.0;2;2;3;36867140468
7984438;9;2.0;2;1;6;20316723034
8033161;16;2.0;2;2;3;29062506125
8083279;5;2.0;2;2;6;18442490593
8081665;11;2.0;2;2;3;26911746832
8027044;13;2.0;2;2;3;42660559474
8052932;12;2.0;2;1;3;13965230262
8017681;15;2.0;2;2;3;55453806283
8006848;10;2.0;2;1;3;27572120866
7993387;6;2.0;2;1;3;18724935796
8031740;12;2.0;2;1;6;49243389764
8054269;14;2.0;2;2;3;10293523893
8001593;10;2.0;2;1;3;28577359843
8014248;12;2.0;2;2;3;18898618371
8004885;17;;2;1;3;70114946001
8076424;17;2.0;2;1;4;70603296052
8044173;7;2.0;2;1;3;20485494453
8050267;6;2.0;2;2;3;12003944244
8039202;10;2.0;2;2;3;25114082432
8026424;16;;2;1;1;11573559806
8054022;6;2.0;2;1;6;96888948694
7987570;16;2.0;2;1;4;70069133535
8055220;15;2.0;2;1;3;14389973768
8012532;17;2.0;2;2;3;13366372294
8083097;17;2.0;2;2;3;44841151138
8036100;11;2.0;2;1;3;5767882026
8019767;14;2.0;2;1;3;86346408803
8045935;9;2.0;2;2;3;10207501998
8023077;15;2.0;2;1;3;96294508135
8041604;9;2.0;2;1;3;1443608509
8007254;16;2.0;2;1;3;21722929241
8030855;17;;2;1;1;72549328941
8000219;15;2.0;2;2;3;86822946077
8049329;16;2.0;2;2;6;13747864477
7982321;13;2.0;2;1;3;12782939886
8080564;15;2.0;2;2;3;69768695735
8010501;7;2.0;2;2;3;61654519018
7996076;7;2.0;2;2;3;44546949328
8034006;12;2.0;2;2;3;57026442351
8079758;16;2.0;2;2;3;15322532473
8081892;8;2.0;2;1;3;17578521609
7986511;17;2.0;2;2;3;40267601275
8084703;5;2.0;2;2;6;58955491989
8077831;16;2.0;2;1;3;39322523732
8006221;7;2.0;2;1;3;417823458
8054275;8;2.0;2;1;3;88166825335
8006829;10;2.0;2;2;6;1685627068
8000790;11;2.0;2;2;3;59639453322
8056118;10;2.0;2;1;3;64584680172
8043860;11;2.0;2;2;3;57822908377
8034931;7;2.0;2;1;3;99926009193
8051276;14;2.0;2;1;3;6730099786
8017602;14;2.0;2;2;3;17697271989
7990729;7;2.0;2;2;3;97877040878
7997918;6;2.0;2;2;3;31851012844
7981966;14;2.0;2;1;3;19563705314
8032951;12;2.0;2;1;3;58623956426
8026069;12;2.0;2;1;3;14964116307
8031537;9;2.0;2;1;6;5120821985
8045663;6;2.0;2;2;6;31929434215
8009695;12;2.0;2;1;3;56740084884
7985063;10;2.0;2;2;3;76777997834
7983764;15;2.0;2;1;3;25143471579
8004568;6;2.0;2;1;3;41267628887
8056049;8;2.0;2;2;3;29749674563
8034828;7;2.0;2;2;3;13851708138
8084178;15;2.0;2;1;3;44039366268
8022880;16;2.0;2;2;3;58646709659
7989345;14;2.0;2;2;3;81491728446
8047838;12;2.0;2;2;4;12733982878
8076592;16;2.0;2;2;4;1682588588
8033307;8;2.0;2;2;3;37525071132
8015178;17;2.0;2;1;3;18356307696
7994453;14;2.0;2;2;3;1910961914
8051450;5;2.0;2;2;3;10412763319
8039697;9;2.0;2;1;3;24947247984
7987547;10;2.0;2;1;3;62946279963
8030842;17;2.0;2;2;3;22545200331
8017151;15;2.0;2;1;3;88349176448
8036092;13;2.0;2;1;3;596250595
8000508;7;2.0;2;2;3;52223006788
7989138;11;2.0;2;2;6;10735025708
7982065;15;2.0;2;2;3;13653360862
8038665;14;2.0;2;1;3;34462298573
8006038;9;2.0;2;1;3;41205945766
8047351;12;2.0;2;1;3;5383882812
7985763;5;2.0;2;2;3;36253734498
7997272;7;2.0;2;2;3;61202639509
8032996;7;2.0;2;1;3;48520957355
8000054;12;2.0;2;2;3;10216114039
7982516;13;2.0;2;2;3;16747569433
8000309;12;2.0;2;2;3;6487262072
8044153;16;2.0;2;1;3;13832806883
8044770;12;2.0;2;1;3;42578193028
8054862;7;2.0;2;1;3;8763150763
8013374;8;2.0;2;2;3;80209227147
8026483;14;2.0;2;2;3;47438293091
8040706;16;2.0;2;1;3;14856313357
8030752;13;2.0;2;1;3;26701587792
8033496;12;2.0;2;1;3;86891001764
8007660;6;2.0;2;2;3;54192089027
8076492;12;2.0;2;2;3;35373555565
8045463;13;2.0;2;2;4;72452385396
7991901;7;2.0;2;2;3;73593849887
8039529;12;2.0;2;2;6;55571896838
7987475;12;2.0;2;2;3;62575108959
7991527;8;2.0;2;2;3;1091268253
8040756;14;2.0;2;2;3;78516026152
8056090;10;2.0;2;2;3;13894661705
8035590;7;2.0;2;1;3;5897442957
8080332;10;2.0;2;2;3;35495672527
7983774;12;2.0;2;1;3;27989006968
8049194;6;2.0;2;2;3;71461202411
8031289;8;2.0;2;1;3;14554529777
7998735;10;2.0;2;2;3;74628328097
8017986;10;2.0;2;1;3;27046805531
8045089;14;2.0;2;2;3;39980720316
8032447;9;2.0;2;1;3;1125498017
8012956;12;2.0;2;2;3;32731428308
7988664;17;2.0;2;1;3;7540104646
7998144;12;2.0;2;2;3;19439443619
8037791;15;2.0;2;1;6;73767636949
8076743;16;2.0;2;1;3;18541043102
8023265;14;2.0;2;1;3;19423227993
8086287;16;2.0;2;2;3;9093435946
7985253;13;2.0;2;2;3;6308940192
7989471;15;2.0;2;1;3;88310307663
8054153;15;2.0;2;1;3;65836639021
8015029;13;2.0;2;1;3;10536876859
8031081;17;2.0;2;1;3;3363507519
8052986;14;2.0;2;2;6;23692920477
7996666;10;2.0;2;2;3;10371337294
8038917;6;2.0;2;1;3;19086423139
8041934;5;2.0;2;1;3;22006949935
8055385;10;2.0;2;1;3;42330215917
8079191;8;2.0;2;1;3;38643657475
8022818;10;2.0;2;1;3;1771204541
8083291;10;2.0;2;2;3;16004018894
8017366;6;2.0;2;1;3;25352246119
8049937;9;2.0;2;2;3;39220571606
8008797;16;2.0;2;2;3;49703195787
8006564;12;2.0;2;2;3;72967445065
7986813;9;;2;2;3;36188650101
8000822;13;2.0;2;2;3;46091320962
8032595;15;2.0;2;1;3;30730028004
8056391;7;2.0;2;1;6;42660307805
8038194;13;2.0;2;1;3;66177341327
8052364;11;2.0;2;2;3;2686933031
8077829;6;2.0;2;2;3;55446987174
8078952;17;2.0;2;2;4;70001347099
7993815;13;2.0;2;2;3;57398552937
8046182;15;;2;1;1;10657732131
7995153;6;2.0;2;2;3;46514785461
8051797;14;2.0;2;1;3;10803411786
8080588;11;2.0;2;1;6;74813440276
8005548;15;2.0;2;1;3;9618624876
8001938;11;2.0;2;2;3;13797116996
8080784;7;2.0;2;1;3;22570287726
8080244;14;2.0;2;1;3;14948982597
7994979;8;2.0;2;1;3;10847858527
8076465;15;2.0;2;2;3;42578450181
8032189;16;2.0;2;2;3;1970106164
8038866;9;2.0;2;2;3;12063019787
8041106;6;2.0;2;1;6;12181786343
8082038;13;2.0;2;1;6;20712153912
8044724;6;2.0;2;1;3;34890903179
8005782;14;2.0;2;1;3;42889276449
8021614;7;2.0;2;2;3;44912533265
8009353;9;2.0;2;1;3;10298221839
8006843;17;2.0;2;1;3;22901672781
8044142;14;2.0;2;2;3;24921860997
8084974;7;2.0;2;2;3;34494040386
8049390;15;2.0;2;1;4;18800900424
8054006;17;2.0;2;1;3;11300652337
8043121;16;2.0;2;2;3;57428726568
8001132;8;2.0;2;1;3;17143719799
7990762;8;1.0;2;2;3;98145720822
8005974;5;2.0;2;2;3;88625543007
7991404;14;2.0;2;1;3;59948637835
8019008;17;2.0;2;1;3;2592765143
8033904;9;2.0;2;2;3;33140053038
8016090;11;2.0;2;2;3;12201935766
8021765;12;2.0;2;2;3;34600737209
8001130;14;2.0;2;2;3;14639374953
8032345;7;2.0;2;1;3;23719829896
8053842;9;2.0;2;2;6;86010797359
8034104;12;2.0;2;2;3;57702919086
8011796;9;2.0;2;1;3;27695988007
8056071;16;2.0;2;2;3;32626011229
8042730;5;2.0;2;1;6;58896111428
8084437;14;2.0;2;2;3;10181760431
8024938;5;2.0;2;2;3;11745718912
7985855;12;2.0;2;2;3;13387689411
8031475;7;2.0;2;1;3;25709918659
8002300;7;2.0;2;2;3;28101414009
8023216;5;2.0;2;2;3;89015169906
8017985;11;;2;2;3;29582726851
8054076;9;2.0;2;1;3;30768888334
8007572;9;2.0;2;2;3;17359135378
8046436;9;2.0;2;1;3;23017979344
7983863;14;2.0;2;2;3;24987646285
7996421;15;2.0;2;2;3;59331365289
8050932;17;2.0;2;2;4;46632154365
8052273;16;2.0;2;1;6;2495307099
7990361;12;2.0;2;2;3;57679487685
8008468;11;2.0;2;1;3;10938880149
8034754;6;2.0;2;2;3;18298024073
8008444;10;2.0;2;1;3;75552178397
7995249;15;2.0;2;1;3;60222057786
8079719;6;2.0;2;2;3;39574396913
7983124;5;2.0;2;2;3;59821086457
8035700;15;2.0;2;2;3;15113490299
8039897;6;2.0;2;2;3;57959027522
8084080;16;2.0;2;2;6;13084251329
8085078;5;2.0;2;1;3;34387622152
8046857;13;2.0;2;1;3;14945181375
8029608;11;2.0;2;2;3;1067352933
8054314;17;2.0;2;1;3;10798032452
8043592;10;2.0;2;1;3;2661039785
8053582;6;2.0;2;1;3;10308438991
8046182;7;2.0;2;2;3;10657732131
8045522;5;2.0;2;2;3;64559588496
7994070;12;2.0;2;1;3;84729208438
7992923;6;2.0;2;2;3;46657419419
8014995;10;2.0;2;1;3;47843365274
8026892;16;2.0;2;2;3;94726912018
8033649;10;2.0;2;1;3;5951525905
7983818;9;2.0;2;1;3;54275420888
8024238;7;2.0;2;2;3;68162238662
8033671;16;2.0;2;1;3;53840050912
8007905;6;2.0;2;1;3;1616391548
8014383;10;2.0;2;1;3;15164873813
8023844;6;2.0;2;2;3;34020999477
8018987;9;2.0;2;2;3;43336456603
8026053;17;2.0;2;2;4;13637615746
8024010;15;2.0;2;1;3;8927152941
8081201;16;2.0;2;2;3;1480165475
7996333;14;2.0;2;2;3;4679313149
7985084;17;2.0;2;1;3;83316634974
8023935;10;2.0;2;1;3;13277203401
7986555;14;2.0;2;1;3;11566341416
8044247;7;2.0;2;2;3;31400811913
8030570;7;2.0;2;1;3;23483867129
7989254;16;2.0;2;2;3;16310240182
8082248;10;2.0;2;1;3;13960278946
8034377;11;2.0;2;1;3;49309427523
7988995;13;2.0;2;1;3;24313414389
8019575;6;2.0;2;1;3;90084924093
8015757;13;2.0;2;1;3;30230057441
8008350;17;2.0;2;1;3;10245143974
7991318;11;2.0;2;2;3;1622060721
8015442;16;2.0;2;2;3;20882979992
8056302;14;2.0;2;1;3;20274693849
7988028;17;2.0;2;1;3;14838264278
8043127;12;2.0;2;1;3;46611829449
7986183;9;2.0;2;2;4;19006632056
8036096;17;2.0;2;1;3;10371166854
7992115;8;2.0;2;2;3;44851706125
8036412;16;2.0;2;2;3;47558458191
8050484;13;2.0;2;1;3;16897573801
8082319;11;2.0;2;1;3;37847061558
8002341;8;2.0;2;1;3;32665041816
7994627;14;;2;1;3;95288980688
8010326;6;2.0;2;2;6;34735411542
8029737;11;2.0;2;1;3;16006418293
8079100;9;2.0;2;1;3;13748335127
8034379;10;2.0;2;1;3;48639767125
7984282;11;2.0;2;2;3;79989961212
8046074;11;2.0;2;2;3;106097699
8042445;13;2.0;2;1;3;45552790723
8018820;12;2.0;2;1;3;12277702268
8044156;8;2.0;2;1;3;21989215223
7996601;12;2.0;2;2;3;38151459709
8044259;15;2.0;2;2;3;12561863483
7989342;11;2.0;2;1;3;7833562242
8040985;9;2.0;2;2;3;82210614106
8053071;12;2.0;2;1;3;92317950982
8024853;10;2.0;2;1;6;24972576494
8046326;9;2.0;2;1;3;65950969513
8035451;7;2.0;2;2;3;8565043113
8032192;7;2.0;2;2;3;16762758708
8008468;16;2.0;2;1;3;10938880149
8028230;11;2.0;2;2;3;16635170336
8075952;6;2.0;2;1;6;70183054786
8012559;17;2.0;2;2;3;2152459952
8007981;12;2.0;2;2;3;20175276049
8029371;5;2.0;2;2;3;37682503496
8033172;17;2.0;2;2;3;14686466321
7987215;16;2.0;2;1;3;11229105094
7990375;7;2.0;2;2;3;32372546931
8000303;9;2.0;2;1;3;13591191364
8035440;9;2.0;2;1;3;84017554304
8015168;8;2.0;2;2;3;11929557419
8084810;17;2.0;2;1;3;39098871374
8032423;13;2.0;2;1;3;24954632954
8020155;13;2.0;2;1;3;4501512736
8030480;8;2.0;2;2;3;38503404198
7998859;13;2.0;2;2;3;10794849887
8005712;9;2.0;2;2;3;45576164226
7982853;11;2.0;2;1;3;2968413912
8020020;17;2.0;2;2;4;6250607094
7987955;12;2.0;2;2;3;13626292991
7999424;17;2.0;2;2;3;31938324761
7989517;12;2.0;2;1;3;5844636415
8023080;15;2.0;2;1;3;11484127265
8003725;12;2.0;2;2;3;77142679101
7997066;17;2.0;2;2;3;60803768091
7987685;15;2.0;2;1;3;15922826183
8051978;15;2.0;2;1;3;25980421124
8022054;17;2.0;2;1;3;17951469939
7985692;9;2.0;2;2;3;84320772016
7982431;10;2.0;2;2;3;29071740913
7990797;12;2.0;2;2;3;50173289244
8035182;5;2.0;2;2;3;17840392187
7989817;17;2.0;2;1;4;17690082569
7988825;8;2.0;2;2;3;12057639395
8019324;10;2.0;2;2;3;30906758254
7999249;7;2.0;2;2;3;15275130045
8028166;14;2.0;2;2;3;59731027264
8015316;8;2.0;2;1;3;10483861904
8024230;7;2.0;2;1;3;65573703667
8016814;14;2.0;2;2;3;15211165448
7995683;8;2.0;2;2;3;187651253
8041253;12;2.0;2;2;6;74068236974
8082486;12;2.0;2;1;6;5982658462
8078202;11;2.0;2;1;3;38555231496
8025322;6;2.0;2;1;3;45967007779
8056363;7;2.0;2;1;3;15205245935
7997215;16;2.0;2;2;3;18778602775
7988761;7;2.0;2;2;3;15801731327
8015963;16;1.0;2;1;6;37760664549
8045980;6;2.0;2;1;3;33908251219
7987609;13;2.0;2;1;3;17918847635
8027691;14;2.0;2;1;3;70437274135
7995206;14;2.0;2;1;3;69619638676
8054399;5;2.0;2;2;6;53956746187
8037551;12;2.0;2;1;3;11493067597
8082592;11;2.0;2;1;6;49243410787
8079315;13;2.0;2;1;3;21680115906
8021320;6;2.0;2;1;3;32647975525
8032610;8;2.0;2;1;3;21419827618
7982026;11;2.0;2;2;3;36077464263
8075607;8;2.0;2;2;3;62960148884
8001691;16;2.0;2;2;3;3016236424
8084202;11;2.0;2;2;3;49203826061
8022446;15;2.0;2;2;3;70152522838
8013999;17;2.0;2;1;4;7565275452
8014991;13;2.0;2;1;3;91223156104
8013227;15;2.0;2;2;3;8347190648
8034663;7;2.0;2;2;3;15066877691
8015428;5;2.0;2;2;3;20416050926
7997129;13;2.0;2;1;3;27385181341
8080417;7;2.0;2;2;3;50597871034
8030366;15;2.0;2;1;6;32613795014
8047763;15;2.0;2;2;6;25612418038
8044126;9;2.0;2;1;3;18517751082
8049169;8;2.0;2;2;3;39608507613
8083662;17;2.0;2;1;6;12477552423
8050167;6;2.0;2;2;3;18380035998
7989044;9;2.0;2;1;3;22733766074
8005757;14;2.0;2;2;3;44674710704
8042704;16;2.0;2;2;4;53899498492
8035591;14;2.0;2;1;3;10406275275
8079269;14;2.0;2;1;3;23622991565
8042832;5;2.0;2;2;3;2088988936
8037544;16;2.0;2;2;3;13748637581
7985415;16;2.0;2;1;3;3489348592
8081804;10;2.0;2;2;4;42890808954
8048337;7;2.0;2;1;3;81545595412
7993489;5;2.0;2;1;3;8906137575
8031196;17;;2;2;3;41628171061
8076320;5;2.0;2;1;6;41373645531
7998731;9;2.0;2;2;3;71406841469
8077118;5;2.0;2;2;3;21303251715
7986212;15;2.0;2;2;3;72840070112
7993155;13;2.0;2;1;3;98473793089
8021110;10;2.0;2;2;3;31119798087
8042495;14;2.0;2;1;6;11166351689
8078349;16;2.0;2;1;3;1222154295
8027365;6;2.0;2;2;3;38427528541
8024024;7;2.0;2;1;3;16964718876
8080053;14;2.0;2;1;3;16809356303
8035051;13;2.0;2;2;3;79040162743
8009377;6;2.0;2;2;3;61744307025
8010630;16;2.0;2;1;3;23306037223
8055716;8;2.0;2;1;3;12700182676
